,Credit_Card_Exceed_Months,Employment_Type,Loan_Tenure_Year,More_Than_One_Products,Credit_Card_types,Number_of_Dependents,Years_to_Financial_Freedom,Number_of_Credit_Card_Facility,Number_of_Properties,Number_of_Bank_Products,Number_of_Loan_to_Approve,Property_Type,Years_for_Property_to_Completion,State,Number_of_Side_Income,Score,Joined_Income_Binned,Income_Binned,Loan_Amount_Binned,Total_Loan_Sum_Binned,Loan_Amount,Monthly_Salary,Total_Sum_of_Loan,Total_Income_for_Join_Application,Decision
790,6.0,employee,18.0,yes,normal,2.0,15.0,4.0,2.0,3.0,3.0,bungalow,10.0,Kuala Lumpur,1.0,9.0,High_Joined,High_Income,Small_Loan,Medium_Loan_Sum,211122.0,10818.0,1055678.0,19808.0,accept
791,6.0,employee,16.0,no,normal,2.0,12.0,4.0,2.0,3.0,1.0,bungalow,10.0,Kuala Lumpur,1.0,9.0,Medium_Joined,Low_Income,High_Loan,Small_Loan_Sum,596721.0,5148.0,461466.0,11922.0,reject
792,6.0,employee,24.0,yes,normal,2.0,12.0,4.0,2.0,3.0,2.0,bungalow,10.0,Kuala Lumpur,1.0,8.0,Medium_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,570653.0,8033.0,991605.0,15327.0,accept
793,6.0,employee,12.0,no,normal,2.0,12.0,4.0,2.0,3.0,1.0,bungalow,11.0,Kuala Lumpur,2.0,8.0,Low_Joined,Medium_Income,Small_Loan,Small_Loan_Sum,155541.0,8157.0,651013.0,10024.0,reject
794,6.0,employee,17.0,yes,gold,2.0,12.0,4.0,2.0,3.0,2.0,bungalow,10.0,Kuala Lumpur,1.0,9.0,Low_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,397123.0,7531.0,885727.0,11375.0,accept
795,6.0,employee,12.0,no,gold,2.0,12.0,4.0,2.0,3.0,3.0,bungalow,10.0,Kuala Lumpur,2.0,9.0,Medium_Joined,Medium_Income,Medium_Loan,Small_Loan_Sum,583016.0,8714.0,710002.0,13187.0,reject
796,6.0,employee,19.0,yes,normal,2.0,12.0,4.0,2.0,3.0,2.0,bungalow,10.0,Kuala Lumpur,1.0,7.0,High_Joined,High_Income,Medium_Loan,Medium_Loan_Sum,519789.0,12104.0,1088198.0,15635.0,reject
797,6.0,employee,17.0,no,gold,2.0,12.0,4.0,2.0,3.0,3.0,bungalow,10.0,Kuala Lumpur,2.0,8.0,Medium_Joined,Low_Income,High_Loan,High_Loan_Sum,715324.0,3720.0,1185853.0,13975.0,accept
798,6.0,employee,14.0,yes,normal,2.0,12.0,4.0,2.0,2.0,2.0,bungalow,10.0,Kuala Lumpur,1.0,9.0,Medium_Joined,Low_Income,High_Loan,Small_Loan_Sum,606510.0,4109.0,588205.0,12433.0,reject
799,6.0,employee,16.0,no,platinum,2.0,12.0,4.0,2.0,3.0,2.0,bungalow,10.0,Kuala Lumpur,1.0,9.0,Medium_Joined,Low_Income,High_Loan,Medium_Loan_Sum,627141.0,6021.0,888870.0,12390.0,accept
800,5.0,employee,17.0,yes,normal,2.0,13.0,4.0,2.0,1.0,3.0,bungalow,13.0,Kuala Lumpur,2.0,9.0,Low_Joined,Medium_Income,High_Loan,Small_Loan_Sum,739872.0,7081.0,671974.0,11098.0,accept
801,5.0,employee,17.0,no,normal,2.0,13.0,4.0,2.0,1.0,3.0,bungalow,13.0,Kuala Lumpur,3.0,6.0,Low_Joined,Medium_Income,High_Loan,Small_Loan_Sum,660623.0,8847.0,691730.0,9635.0,accept
802,5.0,employee,10.0,yes,normal,2.0,10.0,4.0,2.0,1.0,2.0,bungalow,13.0,Kuala Lumpur,2.0,8.0,Medium_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,515846.0,6999.0,899895.0,11954.0,reject
803,5.0,employee,14.0,no,gold,2.0,13.0,4.0,2.0,2.0,2.0,bungalow,11.0,Kuala Lumpur,2.0,8.0,High_Joined,Low_Income,High_Loan,Medium_Loan_Sum,694633.0,5779.0,729084.0,19933.0,accept
804,5.0,employee,18.0,yes,gold,2.0,13.0,4.0,2.0,2.0,3.0,condominium,12.0,Kuala Lumpur,2.0,8.0,High_Joined,Medium_Income,Small_Loan,High_Loan_Sum,189685.0,6340.0,1432685.0,16481.0,reject
805,5.0,employee,22.0,no,gold,2.0,13.0,4.0,2.0,1.0,3.0,bungalow,13.0,Kuala Lumpur,2.0,9.0,High_Joined,Low_Income,High_Loan,Medium_Loan_Sum,720606.0,5709.0,825753.0,19973.0,reject
806,5.0,employee,18.0,yes,platinum,2.0,13.0,4.0,2.0,1.0,3.0,bungalow,13.0,Kuala Lumpur,2.0,9.0,Low_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,578024.0,6509.0,950909.0,7988.0,accept
807,5.0,employee,23.0,no,normal,2.0,13.0,4.0,2.0,1.0,1.0,bungalow,13.0,Kuala Lumpur,2.0,9.0,Low_Joined,Low_Income,High_Loan,Medium_Loan_Sum,729488.0,3919.0,888591.0,11038.0,accept
808,5.0,employee,19.0,yes,normal,2.0,13.0,4.0,2.0,1.0,3.0,bungalow,13.0,Kuala Lumpur,2.0,9.0,High_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,446882.0,9265.0,780214.0,17055.0,accept
809,5.0,employee,18.0,no,normal,2.0,13.0,4.0,2.0,1.0,1.0,bungalow,13.0,Kuala Lumpur,2.0,6.0,Medium_Joined,High_Income,Medium_Loan,High_Loan_Sum,333573.0,10735.0,1288039.0,13887.0,accept
810,5.0,employee,18.0,yes,gold,2.0,13.0,4.0,2.0,1.0,2.0,bungalow,13.0,Kuala Lumpur,3.0,9.0,High_Joined,High_Income,High_Loan,Medium_Loan_Sum,658346.0,12383.0,1004409.0,18467.0,reject
811,5.0,employee,12.0,no,normal,2.0,13.0,4.0,2.0,1.0,3.0,bungalow,13.0,Kuala Lumpur,2.0,8.0,Low_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,484646.0,7429.0,969982.0,8939.0,accept
812,5.0,employee,15.0,yes,gold,2.0,13.0,4.0,2.0,1.0,1.0,bungalow,13.0,Kuala Lumpur,1.0,7.0,Low_Joined,Medium_Income,High_Loan,Medium_Loan_Sum,595029.0,7272.0,1030060.0,8112.0,accept
813,5.0,employee,19.0,no,normal,2.0,13.0,4.0,2.0,1.0,2.0,bungalow,13.0,Kuala Lumpur,2.0,9.0,Medium_Joined,Medium_Income,Small_Loan,High_Loan_Sum,246845.0,7933.0,1226127.0,11846.0,accept
814,5.0,employee,11.0,yes,normal,2.0,14.0,4.0,2.0,1.0,1.0,bungalow,11.0,Kuala Lumpur,2.0,7.0,High_Joined,High_Income,High_Loan,Small_Loan_Sum,635168.0,10373.0,603967.0,19919.0,accept
815,5.0,employee,18.0,no,gold,2.0,13.0,4.0,2.0,1.0,2.0,bungalow,13.0,Kuala Lumpur,1.0,9.0,Low_Joined,Low_Income,High_Loan,Medium_Loan_Sum,645012.0,4925.0,921901.0,8486.0,accept
816,5.0,employee,20.0,yes,normal,2.0,13.0,4.0,2.0,1.0,3.0,bungalow,13.0,Kuala Lumpur,2.0,7.0,High_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,506476.0,7829.0,1054444.0,16797.0,accept
817,5.0,employee,21.0,no,gold,2.0,13.0,4.0,2.0,2.0,1.0,bungalow,13.0,Kuala Lumpur,2.0,7.0,Medium_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,521608.0,6563.0,869788.0,12149.0,reject
818,5.0,employee,20.0,yes,normal,2.0,13.0,4.0,2.0,3.0,2.0,bungalow,11.0,Kuala Lumpur,1.0,7.0,High_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,390260.0,9691.0,974681.0,16578.0,accept
819,5.0,employee,16.0,no,normal,2.0,13.0,4.0,2.0,1.0,1.0,bungalow,13.0,Kuala Lumpur,2.0,6.0,Medium_Joined,High_Income,High_Loan,Medium_Loan_Sum,718415.0,10580.0,961919.0,12300.0,accept
820,5.0,employee,13.0,yes,normal,2.0,13.0,4.0,2.0,1.0,2.0,terrace,13.0,Kuala Lumpur,1.0,9.0,Medium_Joined,Low_Income,Small_Loan,Medium_Loan_Sum,290871.0,5441.0,747630.0,12894.0,accept
821,5.0,employee,16.0,no,normal,2.0,13.0,4.0,2.0,1.0,2.0,terrace,13.0,Kuala Lumpur,3.0,8.0,Medium_Joined,High_Income,High_Loan,Medium_Loan_Sum,636477.0,11509.0,1026785.0,12404.0,reject
822,5.0,employee,15.0,yes,gold,2.0,13.0,4.0,2.0,1.0,1.0,terrace,13.0,Kuala Lumpur,2.0,7.0,High_Joined,Medium_Income,High_Loan,Small_Loan_Sum,615502.0,7082.0,709856.0,16058.0,accept
823,5.0,employee,17.0,no,normal,2.0,13.0,4.0,2.0,1.0,2.0,terrace,13.0,Kuala Lumpur,3.0,8.0,High_Joined,Medium_Income,Small_Loan,Medium_Loan_Sum,133831.0,6703.0,1072523.0,19850.0,accept
824,5.0,employee,22.0,yes,gold,2.0,13.0,4.0,2.0,1.0,1.0,terrace,13.0,Kuala Lumpur,2.0,8.0,Medium_Joined,Medium_Income,Small_Loan,Medium_Loan_Sum,136548.0,6878.0,1091704.0,12692.0,accept
825,5.0,employee,19.0,no,normal,2.0,13.0,4.0,2.0,1.0,1.0,terrace,13.0,Kuala Lumpur,2.0,7.0,Medium_Joined,Medium_Income,High_Loan,Medium_Loan_Sum,601632.0,7714.0,1092704.0,14607.0,accept
826,5.0,employee,20.0,yes,normal,2.0,13.0,4.0,2.0,1.0,2.0,terrace,13.0,Kuala Lumpur,1.0,7.0,High_Joined,High_Income,Medium_Loan,Medium_Loan_Sum,320468.0,12199.0,1168401.0,16752.0,accept
827,5.0,employee,19.0,no,normal,2.0,13.0,4.0,2.0,1.0,1.0,flat,13.0,Kuala Lumpur,2.0,9.0,Low_Joined,High_Income,Small_Loan,Medium_Loan_Sum,160622.0,11519.0,1009517.0,8715.0,accept
828,5.0,employee,21.0,yes,normal,2.0,13.0,4.0,2.0,1.0,3.0,terrace,13.0,Kuala Lumpur,2.0,8.0,High_Joined,Low_Income,Small_Loan,High_Loan_Sum,216034.0,4134.0,1302640.0,19344.0,accept
829,5.0,employee,19.0,no,normal,2.0,13.0,4.0,2.0,1.0,2.0,terrace,13.0,Kuala Lumpur,2.0,8.0,Medium_Joined,High_Income,Small_Loan,High_Loan_Sum,114772.0,10382.0,1255844.0,12765.0,reject
830,5.0,employee,16.0,yes,normal,2.0,13.0,4.0,2.0,1.0,1.0,terrace,13.0,Kuala Lumpur,2.0,8.0,Medium_Joined,Medium_Income,Medium_Loan,High_Loan_Sum,360226.0,7917.0,1291878.0,12180.0,reject
831,5.0,employee,19.0,no,normal,2.0,13.0,3.0,2.0,1.0,2.0,terrace,13.0,Kuala Lumpur,3.0,6.0,Low_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,519530.0,9086.0,952816.0,9940.0,accept
832,5.0,employee,17.0,yes,gold,2.0,13.0,4.0,2.0,1.0,2.0,terrace,13.0,Kuala Lumpur,3.0,6.0,Medium_Joined,Low_Income,High_Loan,High_Loan_Sum,699187.0,3964.0,1189144.0,13992.0,reject
833,5.0,employee,19.0,no,normal,2.0,15.0,4.0,2.0,1.0,3.0,terrace,13.0,Kuala Lumpur,1.0,8.0,Medium_Joined,Medium_Income,High_Loan,Small_Loan_Sum,627120.0,8268.0,624171.0,12726.0,accept
834,5.0,employee,11.0,yes,gold,2.0,13.0,4.0,2.0,1.0,3.0,terrace,13.0,Kuala Lumpur,3.0,7.0,High_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,554020.0,6891.0,742730.0,15750.0,reject
835,5.0,employee,24.0,no,normal,2.0,13.0,4.0,2.0,1.0,3.0,terrace,13.0,Kuala Lumpur,3.0,9.0,Medium_Joined,Medium_Income,Medium_Loan,Small_Loan_Sum,439342.0,8326.0,657585.0,14539.0,accept
836,5.0,employee,16.0,yes,normal,2.0,13.0,4.0,2.0,1.0,2.0,terrace,13.0,Kuala Lumpur,2.0,8.0,High_Joined,Medium_Income,Small_Loan,Small_Loan_Sum,184449.0,9683.0,493209.0,18360.0,accept
837,5.0,employee,10.0,no,normal,2.0,13.0,4.0,2.0,2.0,1.0,condominium,13.0,Kuala Lumpur,2.0,6.0,Medium_Joined,Low_Income,Small_Loan,High_Loan_Sum,223214.0,5528.0,1178257.0,13777.0,reject
838,5.0,employee,20.0,yes,normal,2.0,14.0,4.0,2.0,2.0,1.0,terrace,13.0,Kuala Lumpur,2.0,6.0,Medium_Joined,High_Income,High_Loan,Small_Loan_Sum,711475.0,12158.0,673054.0,14735.0,accept
839,5.0,employee,23.0,no,normal,2.0,13.0,4.0,2.0,1.0,3.0,terrace,13.0,Kuala Lumpur,2.0,6.0,Medium_Joined,Medium_Income,High_Loan,Medium_Loan_Sum,590798.0,8757.0,1019833.0,12824.0,reject
840,5.0,employee,18.0,yes,normal,2.0,13.0,4.0,2.0,1.0,3.0,terrace,13.0,Kuala Lumpur,1.0,7.0,Medium_Joined,Medium_Income,Medium_Loan,Small_Loan_Sum,576714.0,8419.0,707068.0,14419.0,accept
841,5.0,employee,21.0,no,normal,2.0,13.0,4.0,2.0,1.0,2.0,terrace,13.0,Kuala Lumpur,1.0,8.0,Medium_Joined,Low_Income,Medium_Loan,Medium_Loan_Sum,402613.0,5963.0,1059808.0,14262.0,reject
842,5.0,employee,14.0,yes,normal,2.0,14.0,4.0,2.0,1.0,3.0,condominium,13.0,Kuala Lumpur,2.0,7.0,Medium_Joined,Low_Income,Medium_Loan,Medium_Loan_Sum,370148.0,6043.0,958235.0,12621.0,accept
843,5.0,employee,21.0,no,platinum,2.0,13.0,4.0,2.0,1.0,3.0,terrace,13.0,Kuala Lumpur,3.0,9.0,High_Joined,High_Income,Small_Loan,Medium_Loan_Sum,148043.0,10301.0,797139.0,15638.0,accept
844,5.0,employee,13.0,yes,gold,2.0,13.0,3.0,2.0,1.0,1.0,terrace,13.0,Kuala Lumpur,2.0,9.0,Medium_Joined,Low_Income,Medium_Loan,Small_Loan_Sum,573637.0,5647.0,715671.0,12739.0,accept
845,5.0,employee,24.0,no,normal,2.0,13.0,4.0,2.0,3.0,1.0,terrace,13.0,Kuala Lumpur,3.0,9.0,High_Joined,Medium_Income,Small_Loan,Small_Loan_Sum,105495.0,6186.0,720322.0,15901.0,accept
846,5.0,employee,22.0,yes,normal,2.0,13.0,4.0,2.0,2.0,1.0,terrace,12.0,Kuala Lumpur,3.0,9.0,Medium_Joined,Low_Income,Medium_Loan,High_Loan_Sum,449026.0,4994.0,1207904.0,13876.0,accept
847,5.0,employee,13.0,no,platinum,2.0,15.0,4.0,2.0,1.0,1.0,terrace,13.0,Kuala Lumpur,2.0,9.0,Low_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,498866.0,6169.0,818353.0,9880.0,accept
848,5.0,employee,15.0,yes,gold,2.0,13.0,4.0,2.0,1.0,2.0,terrace,13.0,Kuala Lumpur,3.0,6.0,Medium_Joined,Low_Income,Small_Loan,High_Loan_Sum,162777.0,3620.0,1330118.0,13075.0,accept
849,5.0,employee,24.0,no,platinum,2.0,12.0,4.0,2.0,1.0,1.0,terrace,13.0,Kuala Lumpur,2.0,6.0,High_Joined,Medium_Income,Small_Loan,Small_Loan_Sum,289474.0,8436.0,652170.0,18760.0,accept
850,5.0,employee,10.0,yes,normal,2.0,13.0,4.0,2.0,2.0,1.0,terrace,11.0,Kuala Lumpur,2.0,9.0,High_Joined,Low_Income,Small_Loan,Medium_Loan_Sum,124088.0,5832.0,946190.0,17974.0,reject
851,5.0,employee,16.0,no,normal,2.0,13.0,4.0,2.0,1.0,1.0,terrace,13.0,Kuala Lumpur,3.0,9.0,Medium_Joined,High_Income,Medium_Loan,Medium_Loan_Sum,385369.0,11880.0,938836.0,14620.0,accept
852,5.0,employee,16.0,yes,gold,2.0,12.0,4.0,2.0,1.0,3.0,terrace,13.0,Kuala Lumpur,3.0,7.0,Low_Joined,Low_Income,Medium_Loan,High_Loan_Sum,575127.0,5501.0,1373867.0,8546.0,accept
853,5.0,employee,13.0,no,normal,2.0,13.0,4.0,2.0,1.0,3.0,terrace,13.0,Kuala Lumpur,3.0,9.0,Low_Joined,Medium_Income,High_Loan,Small_Loan_Sum,677266.0,6491.0,473084.0,10017.0,accept
854,5.0,employee,19.0,yes,normal,2.0,12.0,4.0,2.0,1.0,2.0,terrace,13.0,Kuala Lumpur,2.0,7.0,High_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,558005.0,9586.0,973850.0,18418.0,accept
855,5.0,employee,18.0,no,normal,2.0,15.0,4.0,2.0,2.0,2.0,terrace,13.0,Kuala Lumpur,1.0,9.0,Low_Joined,High_Income,Small_Loan,Small_Loan_Sum,176877.0,10737.0,542700.0,9971.0,accept
856,5.0,employee,19.0,yes,gold,2.0,13.0,4.0,2.0,2.0,3.0,terrace,12.0,Kuala Lumpur,3.0,6.0,Medium_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,491477.0,6419.0,732586.0,11633.0,accept
857,5.0,employee,20.0,no,normal,2.0,13.0,4.0,2.0,1.0,1.0,terrace,11.0,Kuala Lumpur,2.0,9.0,Medium_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,561659.0,7649.0,935870.0,13754.0,accept
858,5.0,employee,24.0,yes,gold,2.0,13.0,4.0,2.0,3.0,1.0,terrace,13.0,Kuala Lumpur,2.0,6.0,High_Joined,Low_Income,High_Loan,Medium_Loan_Sum,743280.0,4927.0,743504.0,15604.0,accept
859,5.0,employee,12.0,no,normal,2.0,12.0,4.0,2.0,1.0,3.0,terrace,13.0,Kuala Lumpur,2.0,8.0,Medium_Joined,Low_Income,Medium_Loan,Small_Loan_Sum,567047.0,4865.0,437499.0,13323.0,accept
860,5.0,employee,15.0,yes,normal,2.0,14.0,4.0,2.0,1.0,3.0,terrace,13.0,Kuala Lumpur,2.0,7.0,Low_Joined,Medium_Income,Medium_Loan,Small_Loan_Sum,342808.0,8142.0,486149.0,10039.0,accept
861,5.0,employee,14.0,no,platinum,2.0,13.0,4.0,2.0,2.0,2.0,terrace,13.0,Kuala Lumpur,1.0,6.0,Medium_Joined,Low_Income,High_Loan,Medium_Loan_Sum,600412.0,4491.0,1053729.0,12888.0,accept
862,5.0,employee,11.0,yes,normal,2.0,13.0,4.0,2.0,1.0,3.0,terrace,13.0,Kuala Lumpur,1.0,7.0,High_Joined,Low_Income,Medium_Loan,Small_Loan_Sum,497492.0,4583.0,645558.0,19886.0,accept
863,5.0,employee,18.0,no,gold,2.0,13.0,4.0,2.0,1.0,2.0,terrace,13.0,Kuala Lumpur,2.0,7.0,Low_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,504801.0,7736.0,749821.0,10562.0,accept
864,5.0,employee,17.0,yes,normal,2.0,13.0,4.0,2.0,1.0,1.0,terrace,13.0,Kuala Lumpur,2.0,8.0,Medium_Joined,Medium_Income,Small_Loan,Small_Loan_Sum,285525.0,6892.0,697844.0,13042.0,accept
865,5.0,employee,14.0,no,gold,2.0,13.0,4.0,2.0,2.0,3.0,terrace,13.0,Kuala Lumpur,1.0,9.0,Low_Joined,High_Income,Medium_Loan,High_Loan_Sum,572860.0,10899.0,1304858.0,11590.0,reject
866,5.0,employee,14.0,yes,normal,2.0,13.0,4.0,2.0,1.0,1.0,terrace,13.0,Kuala Lumpur,3.0,7.0,Low_Joined,Low_Income,High_Loan,Small_Loan_Sum,723610.0,6062.0,696672.0,11480.0,accept
867,5.0,employee,13.0,no,gold,2.0,14.0,4.0,2.0,1.0,1.0,terrace,13.0,Kuala Lumpur,2.0,6.0,Medium_Joined,Low_Income,Medium_Loan,Medium_Loan_Sum,527882.0,5541.0,876705.0,12188.0,accept
868,5.0,employee,17.0,yes,normal,2.0,13.0,4.0,2.0,2.0,3.0,terrace,13.0,Kuala Lumpur,2.0,7.0,High_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,510102.0,9795.0,1019580.0,18240.0,accept
869,5.0,employee,22.0,no,normal,2.0,13.0,4.0,2.0,2.0,2.0,terrace,13.0,Kuala Lumpur,2.0,7.0,High_Joined,High_Income,Small_Loan,Medium_Loan_Sum,158265.0,10996.0,1013759.0,19701.0,accept
870,5.0,employee,12.0,yes,normal,2.0,13.0,4.0,2.0,1.0,1.0,terrace,13.0,Kuala Lumpur,2.0,6.0,Medium_Joined,High_Income,Medium_Loan,Medium_Loan_Sum,561593.0,10686.0,907915.0,12982.0,accept
871,5.0,employee,19.0,no,normal,2.0,13.0,4.0,2.0,1.0,1.0,terrace,13.0,Kuala Lumpur,2.0,7.0,High_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,368837.0,9393.0,956570.0,16171.0,reject
872,5.0,employee,24.0,yes,normal,2.0,13.0,4.0,2.0,1.0,2.0,terrace,13.0,Kuala Lumpur,3.0,8.0,Medium_Joined,Medium_Income,Medium_Loan,Small_Loan_Sum,373011.0,7570.0,676516.0,14821.0,accept
873,5.0,employee,18.0,no,gold,2.0,12.0,4.0,2.0,1.0,1.0,terrace,12.0,Kuala Lumpur,2.0,8.0,High_Joined,Medium_Income,Small_Loan,Medium_Loan_Sum,250497.0,9022.0,909016.0,19025.0,accept
874,5.0,employee,23.0,yes,normal,2.0,13.0,4.0,2.0,2.0,1.0,terrace,13.0,Kuala Lumpur,2.0,8.0,High_Joined,High_Income,Medium_Loan,High_Loan_Sum,406702.0,11580.0,1379602.0,16078.0,accept
875,5.0,employee,19.0,no,normal,2.0,13.0,4.0,2.0,3.0,3.0,terrace,11.0,Kuala Lumpur,1.0,6.0,Medium_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,340633.0,8622.0,1165396.0,15261.0,accept
876,5.0,employee,13.0,yes,normal,2.0,13.0,4.0,2.0,2.0,2.0,terrace,11.0,Kuala Lumpur,3.0,9.0,Medium_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,580932.0,9419.0,954974.0,15074.0,accept
877,5.0,employee,20.0,no,normal,2.0,13.0,4.0,2.0,1.0,1.0,terrace,13.0,Kuala Lumpur,3.0,6.0,Low_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,537152.0,8164.0,903556.0,8590.0,accept
878,5.0,employee,12.0,yes,gold,2.0,14.0,4.0,2.0,1.0,3.0,terrace,13.0,Kuala Lumpur,2.0,8.0,Medium_Joined,Medium_Income,High_Loan,Medium_Loan_Sum,761984.0,6131.0,1042473.0,12252.0,accept
879,5.0,employee,18.0,no,normal,2.0,13.0,4.0,2.0,1.0,1.0,terrace,13.0,Kuala Lumpur,1.0,6.0,Low_Joined,Low_Income,Medium_Loan,Medium_Loan_Sum,377370.0,4381.0,977737.0,11407.0,accept
880,5.0,employee,18.0,yes,normal,2.0,13.0,4.0,2.0,1.0,2.0,terrace,13.0,Kuala Lumpur,3.0,7.0,Medium_Joined,Medium_Income,Medium_Loan,Small_Loan_Sum,568148.0,9696.0,651871.0,13017.0,accept
881,5.0,employee,17.0,no,normal,2.0,14.0,4.0,2.0,1.0,1.0,terrace,13.0,Kuala Lumpur,3.0,7.0,High_Joined,Medium_Income,High_Loan,Medium_Loan_Sum,671476.0,8131.0,985982.0,18577.0,accept
882,5.0,employee,20.0,yes,normal,2.0,15.0,4.0,2.0,1.0,1.0,condominium,13.0,Kuala Lumpur,2.0,9.0,Medium_Joined,Medium_Income,High_Loan,Medium_Loan_Sum,607714.0,6893.0,1019963.0,15043.0,accept
883,5.0,employee,21.0,no,gold,2.0,13.0,4.0,2.0,1.0,3.0,bungalow,13.0,Kuala Lumpur,1.0,7.0,Medium_Joined,High_Income,High_Loan,Medium_Loan_Sum,590304.0,11364.0,1037195.0,14769.0,reject
884,5.0,employee,17.0,yes,normal,2.0,13.0,4.0,2.0,1.0,2.0,terrace,13.0,Kuala Lumpur,3.0,6.0,Medium_Joined,Medium_Income,Small_Loan,Small_Loan_Sum,184318.0,7496.0,532259.0,12493.0,accept
885,5.0,employee,15.0,no,normal,2.0,13.0,4.0,2.0,1.0,3.0,terrace,13.0,Kuala Lumpur,1.0,7.0,Medium_Joined,High_Income,Medium_Loan,Medium_Loan_Sum,553864.0,11651.0,1132918.0,13163.0,accept
886,5.0,employee,18.0,yes,gold,2.0,13.0,4.0,2.0,1.0,2.0,terrace,13.0,Kuala Lumpur,2.0,6.0,Medium_Joined,Medium_Income,High_Loan,Medium_Loan_Sum,776631.0,7996.0,1093518.0,13603.0,reject
887,5.0,employee,24.0,no,normal,2.0,13.0,4.0,2.0,1.0,3.0,terrace,13.0,Kuala Lumpur,2.0,7.0,High_Joined,Medium_Income,High_Loan,Small_Loan_Sum,662973.0,7266.0,656605.0,16238.0,accept
888,5.0,employee,19.0,yes,normal,2.0,13.0,4.0,2.0,1.0,2.0,terrace,13.0,Kuala Lumpur,1.0,6.0,Medium_Joined,High_Income,Medium_Loan,High_Loan_Sum,436293.0,10979.0,1254673.0,13744.0,accept
889,5.0,employee,16.0,no,normal,2.0,13.0,4.0,2.0,1.0,2.0,terrace,13.0,Kuala Lumpur,2.0,7.0,Medium_Joined,Medium_Income,High_Loan,High_Loan_Sum,594776.0,7244.0,1270923.0,12162.0,accept
890,5.0,employee,22.0,yes,normal,2.0,14.0,4.0,2.0,1.0,3.0,terrace,13.0,Kuala Lumpur,2.0,9.0,Medium_Joined,Low_Income,Medium_Loan,Medium_Loan_Sum,474939.0,5544.0,749954.0,14303.0,reject
891,5.0,employee,23.0,no,normal,2.0,13.0,4.0,2.0,2.0,2.0,terrace,13.0,Kuala Lumpur,2.0,9.0,Medium_Joined,Low_Income,Medium_Loan,Medium_Loan_Sum,404078.0,4435.0,992084.0,14156.0,accept
892,5.0,employee,17.0,yes,normal,2.0,13.0,4.0,2.0,1.0,1.0,terrace,13.0,Kuala Lumpur,3.0,8.0,Medium_Joined,High_Income,Medium_Loan,High_Loan_Sum,398239.0,10295.0,1236492.0,13923.0,accept
893,5.0,employee,14.0,no,normal,2.0,13.0,4.0,2.0,1.0,3.0,terrace,13.0,Kuala Lumpur,1.0,9.0,Medium_Joined,Low_Income,High_Loan,Medium_Loan_Sum,600840.0,5422.0,733472.0,12939.0,reject
894,5.0,employee,21.0,yes,gold,2.0,13.0,4.0,2.0,1.0,3.0,terrace,13.0,Kuala Lumpur,2.0,9.0,Low_Joined,Medium_Income,Small_Loan,Medium_Loan_Sum,190988.0,6970.0,1108272.0,7927.0,accept
895,5.0,employee,22.0,no,normal,2.0,13.0,4.0,2.0,1.0,2.0,terrace,13.0,Kuala Lumpur,1.0,7.0,Low_Joined,High_Income,Medium_Loan,Medium_Loan_Sum,388675.0,10366.0,1056480.0,8631.0,accept
896,5.0,employee,17.0,yes,normal,2.0,13.0,4.0,2.0,1.0,3.0,terrace,12.0,Kuala Lumpur,2.0,8.0,Low_Joined,High_Income,Small_Loan,Medium_Loan_Sum,276452.0,11978.0,1093261.0,10243.0,accept
897,5.0,employee,24.0,no,normal,2.0,13.0,4.0,2.0,1.0,1.0,terrace,13.0,Kuala Lumpur,2.0,8.0,High_Joined,Low_Income,Medium_Loan,Medium_Loan_Sum,348864.0,5615.0,993246.0,16441.0,accept
898,5.0,employee,17.0,yes,normal,2.0,15.0,4.0,2.0,1.0,2.0,terrace,13.0,Kuala Lumpur,2.0,8.0,Low_Joined,Medium_Income,Small_Loan,Medium_Loan_Sum,248606.0,8866.0,992820.0,11253.0,reject
899,5.0,employee,15.0,no,normal,2.0,13.0,4.0,2.0,1.0,2.0,terrace,13.0,Kuala Lumpur,2.0,8.0,High_Joined,High_Income,Medium_Loan,Medium_Loan_Sum,540450.0,12142.0,1044723.0,16795.0,reject
