,Credit_Card_Exceed_Months,Employment_Type,Loan_Tenure_Year,More_Than_One_Products,Credit_Card_types,Number_of_Dependents,Years_to_Financial_Freedom,Number_of_Credit_Card_Facility,Number_of_Properties,Number_of_Bank_Products,Number_of_Loan_to_Approve,Property_Type,Years_for_Property_to_Completion,State,Number_of_Side_Income,Score,Joined_Income_Binned,Income_Binned,Loan_Amount_Binned,Total_Loan_Sum_Binned,Loan_Amount,Monthly_Salary,Total_Sum_of_Loan,Total_Income_for_Join_Application,Decision
781,5,0,10,0,1,0,7,2,0,2,2,0,0,2,2,3,2,1,1,2,420976.0,5822.0,425298.0,15026.0,0
782,5,0,9,1,0,0,10,2,0,2,1,0,1,2,1,2,0,1,1,1,496233.0,3650.0,917494.0,18625.0,0
783,5,0,13,0,1,0,7,2,0,2,1,1,0,2,0,2,2,2,2,1,270012.0,8816.0,758730.0,15469.0,0
784,5,0,9,1,1,0,5,2,0,2,1,0,1,2,1,1,1,2,0,2,623116.0,9614.0,501903.0,7693.0,0
785,5,0,11,0,0,0,7,2,0,2,2,0,0,2,0,0,0,0,0,2,647038.0,10943.0,694911.0,16698.0,0
786,5,0,6,1,1,0,7,2,0,2,0,0,1,2,1,3,1,0,1,2,509978.0,11169.0,688426.0,9975.0,0
787,5,0,12,0,0,0,7,2,0,2,0,0,0,2,2,2,0,2,2,0,233440.0,7853.0,1370329.0,16010.0,1
788,5,0,0,1,1,0,5,1,0,2,2,0,0,2,2,3,2,0,1,1,369172.0,10486.0,1012295.0,14754.0,0
789,5,0,12,0,0,0,7,2,0,1,0,0,0,2,2,1,1,0,1,2,580096.0,10949.0,669336.0,10347.0,0
790,5,0,8,1,1,0,10,2,0,2,2,0,0,2,0,3,0,0,2,1,211122.0,10818.0,1055678.0,19808.0,0
791,5,0,6,0,1,0,7,2,0,2,0,0,0,2,0,3,2,1,0,2,596721.0,5148.0,461466.0,11922.0,1
792,5,0,14,1,1,0,7,2,0,2,1,0,0,2,0,2,2,2,1,1,570653.0,8033.0,991605.0,15327.0,0
793,5,0,2,0,1,0,7,2,0,2,0,0,1,2,1,2,1,2,2,2,155541.0,8157.0,651013.0,10024.0,1
794,5,0,7,1,0,0,7,2,0,2,1,0,0,2,0,3,1,2,1,1,397123.0,7531.0,885727.0,11375.0,0
795,5,0,2,0,0,0,7,2,0,2,2,0,0,2,1,3,2,2,1,2,583016.0,8714.0,710002.0,13187.0,1
796,5,0,9,1,1,0,7,2,0,2,1,0,0,2,0,1,0,0,1,1,519789.0,12104.0,1088198.0,15635.0,1
797,5,0,7,0,0,0,7,2,0,2,2,0,0,2,1,2,2,1,0,0,715324.0,3720.0,1185853.0,13975.0,0
798,5,0,4,1,1,0,7,2,0,1,1,0,0,2,0,3,2,1,0,2,606510.0,4109.0,588205.0,12433.0,1
799,5,0,6,0,2,0,7,2,0,2,1,0,0,2,0,3,2,1,0,1,627141.0,6021.0,888870.0,12390.0,0
800,4,0,7,1,1,0,8,2,0,0,2,0,3,2,1,3,1,2,0,2,739872.0,7081.0,671974.0,11098.0,0
801,4,0,7,0,1,0,8,2,0,0,2,0,3,2,2,0,1,2,0,2,660623.0,8847.0,691730.0,9635.0,0
802,4,0,0,1,1,0,5,2,0,0,1,0,3,2,1,2,2,2,1,1,515846.0,6999.0,899895.0,11954.0,1
803,4,0,4,0,0,0,8,2,0,1,1,0,1,2,1,2,0,1,0,1,694633.0,5779.0,729084.0,19933.0,0
804,4,0,8,1,0,0,8,2,0,1,2,1,2,2,1,2,0,2,2,0,189685.0,6340.0,1432685.0,16481.0,1
805,4,0,12,0,0,0,8,2,0,0,2,0,3,2,1,3,0,1,0,1,720606.0,5709.0,825753.0,19973.0,1
806,4,0,8,1,2,0,8,2,0,0,2,0,3,2,1,3,1,2,1,1,578024.0,6509.0,950909.0,7988.0,0
807,4,0,13,0,1,0,8,2,0,0,0,0,3,2,1,3,1,1,0,1,729488.0,3919.0,888591.0,11038.0,0
808,4,0,9,1,1,0,8,2,0,0,2,0,3,2,1,3,0,2,1,1,446882.0,9265.0,780214.0,17055.0,0
809,4,0,8,0,1,0,8,2,0,0,0,0,3,2,1,0,2,0,1,0,333573.0,10735.0,1288039.0,13887.0,0
810,4,0,8,1,0,0,8,2,0,0,1,0,3,2,2,3,0,0,0,1,658346.0,12383.0,1004409.0,18467.0,1
811,4,0,2,0,1,0,8,2,0,0,2,0,3,2,1,2,1,2,1,1,484646.0,7429.0,969982.0,8939.0,0
812,4,0,5,1,0,0,8,2,0,0,0,0,3,2,0,1,1,2,0,1,595029.0,7272.0,1030060.0,8112.0,0
813,4,0,9,0,1,0,8,2,0,0,1,0,3,2,1,3,2,2,2,0,246845.0,7933.0,1226127.0,11846.0,0
814,4,0,1,1,1,0,9,2,0,0,0,0,1,2,1,1,0,0,0,2,635168.0,10373.0,603967.0,19919.0,0
815,4,0,8,0,0,0,8,2,0,0,1,0,3,2,0,3,1,1,0,1,645012.0,4925.0,921901.0,8486.0,0
816,4,0,10,1,1,0,8,2,0,0,2,0,3,2,1,1,0,2,1,1,506476.0,7829.0,1054444.0,16797.0,0
817,4,0,11,0,0,0,8,2,0,1,0,0,3,2,1,1,2,2,1,1,521608.0,6563.0,869788.0,12149.0,1
818,4,0,10,1,1,0,8,2,0,2,1,0,1,2,0,1,0,2,1,1,390260.0,9691.0,974681.0,16578.0,0
819,4,0,6,0,1,0,8,2,0,0,0,0,3,2,1,0,2,0,0,1,718415.0,10580.0,961919.0,12300.0,0
820,4,0,3,1,1,0,8,2,0,0,1,3,3,2,0,3,2,1,2,1,290871.0,5441.0,747630.0,12894.0,0
821,4,0,6,0,1,0,8,2,0,0,1,3,3,2,2,2,2,0,0,1,636477.0,11509.0,1026785.0,12404.0,1
822,4,0,5,1,0,0,8,2,0,0,0,3,3,2,1,1,0,2,0,2,615502.0,7082.0,709856.0,16058.0,0
823,4,0,7,0,1,0,8,2,0,0,1,3,3,2,2,2,0,2,2,1,133831.0,6703.0,1072523.0,19850.0,0
824,4,0,12,1,0,0,8,2,0,0,0,3,3,2,1,2,2,2,2,1,136548.0,6878.0,1091704.0,12692.0,0
825,4,0,9,0,1,0,8,2,0,0,0,3,3,2,1,1,2,2,0,1,601632.0,7714.0,1092704.0,14607.0,0
826,4,0,10,1,1,0,8,2,0,0,1,3,3,2,0,1,0,0,1,1,320468.0,12199.0,1168401.0,16752.0,0
827,4,0,9,0,1,0,8,2,0,0,0,2,3,2,1,3,1,0,2,1,160622.0,11519.0,1009517.0,8715.0,0
828,4,0,11,1,1,0,8,2,0,0,2,3,3,2,1,2,0,1,2,0,216034.0,4134.0,1302640.0,19344.0,0
829,4,0,9,0,1,0,8,2,0,0,1,3,3,2,1,2,2,0,2,0,114772.0,10382.0,1255844.0,12765.0,1
830,4,0,6,1,1,0,8,2,0,0,0,3,3,2,1,2,2,2,1,0,360226.0,7917.0,1291878.0,12180.0,1
831,4,0,9,0,1,0,8,1,0,0,1,3,3,2,2,0,1,2,1,1,519530.0,9086.0,952816.0,9940.0,0
832,4,0,7,1,0,0,8,2,0,0,1,3,3,2,2,0,2,1,0,0,699187.0,3964.0,1189144.0,13992.0,1
833,4,0,9,0,1,0,10,2,0,0,2,3,3,2,0,2,2,2,0,2,627120.0,8268.0,624171.0,12726.0,0
834,4,0,1,1,0,0,8,2,0,0,2,3,3,2,2,1,0,2,1,1,554020.0,6891.0,742730.0,15750.0,1
835,4,0,14,0,1,0,8,2,0,0,2,3,3,2,2,3,2,2,1,2,439342.0,8326.0,657585.0,14539.0,0
836,4,0,6,1,1,0,8,2,0,0,1,3,3,2,1,2,0,2,2,2,184449.0,9683.0,493209.0,18360.0,0
837,4,0,0,0,1,0,8,2,0,1,0,1,3,2,1,0,2,1,2,0,223214.0,5528.0,1178257.0,13777.0,1
838,4,0,10,1,1,0,9,2,0,1,0,3,3,2,1,0,2,0,0,2,711475.0,12158.0,673054.0,14735.0,0
839,4,0,13,0,1,0,8,2,0,0,2,3,3,2,1,0,2,2,0,1,590798.0,8757.0,1019833.0,12824.0,1
840,4,0,8,1,1,0,8,2,0,0,2,3,3,2,0,1,2,2,1,2,576714.0,8419.0,707068.0,14419.0,0
841,4,0,11,0,1,0,8,2,0,0,1,3,3,2,0,2,2,1,1,1,402613.0,5963.0,1059808.0,14262.0,1
842,4,0,4,1,1,0,9,2,0,0,2,1,3,2,1,1,2,1,1,1,370148.0,6043.0,958235.0,12621.0,0
843,4,0,11,0,2,0,8,2,0,0,2,3,3,2,2,3,0,0,2,1,148043.0,10301.0,797139.0,15638.0,0
844,4,0,3,1,0,0,8,1,0,0,0,3,3,2,1,3,2,1,1,2,573637.0,5647.0,715671.0,12739.0,0
845,4,0,14,0,1,0,8,2,0,2,0,3,3,2,2,3,0,2,2,2,105495.0,6186.0,720322.0,15901.0,0
846,4,0,12,1,1,0,8,2,0,1,0,3,2,2,2,3,2,1,1,0,449026.0,4994.0,1207904.0,13876.0,0
847,4,0,3,0,2,0,10,2,0,0,0,3,3,2,1,3,1,2,1,1,498866.0,6169.0,818353.0,9880.0,0
848,4,0,5,1,0,0,8,2,0,0,1,3,3,2,2,0,2,1,2,0,162777.0,3620.0,1330118.0,13075.0,0
849,4,0,14,0,2,0,7,2,0,0,0,3,3,2,1,0,0,2,2,2,289474.0,8436.0,652170.0,18760.0,0
850,4,0,0,1,1,0,8,2,0,1,0,3,1,2,1,3,0,1,2,1,124088.0,5832.0,946190.0,17974.0,1
851,4,0,6,0,1,0,8,2,0,0,0,3,3,2,2,3,2,0,1,1,385369.0,11880.0,938836.0,14620.0,0
852,4,0,6,1,0,0,7,2,0,0,2,3,3,2,2,1,1,1,1,0,575127.0,5501.0,1373867.0,8546.0,0
853,4,0,3,0,1,0,8,2,0,0,2,3,3,2,2,3,1,2,0,2,677266.0,6491.0,473084.0,10017.0,0
854,4,0,9,1,1,0,7,2,0,0,1,3,3,2,1,1,0,2,1,1,558005.0,9586.0,973850.0,18418.0,0
855,4,0,8,0,1,0,10,2,0,1,1,3,3,2,0,3,1,0,2,2,176877.0,10737.0,542700.0,9971.0,0
856,4,0,9,1,0,0,8,2,0,1,2,3,2,2,2,0,2,2,1,1,491477.0,6419.0,732586.0,11633.0,0
857,4,0,10,0,1,0,8,2,0,0,0,3,1,2,1,3,2,2,1,1,561659.0,7649.0,935870.0,13754.0,0
858,4,0,14,1,0,0,8,2,0,2,0,3,3,2,1,0,0,1,0,1,743280.0,4927.0,743504.0,15604.0,0
859,4,0,2,0,1,0,7,2,0,0,2,3,3,2,1,2,2,1,1,2,567047.0,4865.0,437499.0,13323.0,0
860,4,0,5,1,1,0,9,2,0,0,2,3,3,2,1,1,1,2,1,2,342808.0,8142.0,486149.0,10039.0,0
861,4,0,4,0,2,0,8,2,0,1,1,3,3,2,0,0,2,1,0,1,600412.0,4491.0,1053729.0,12888.0,0
862,4,0,1,1,1,0,8,2,0,0,2,3,3,2,0,1,0,1,1,2,497492.0,4583.0,645558.0,19886.0,0
863,4,0,8,0,0,0,8,2,0,0,1,3,3,2,1,1,1,2,1,1,504801.0,7736.0,749821.0,10562.0,0
864,4,0,7,1,1,0,8,2,0,0,0,3,3,2,1,2,2,2,2,2,285525.0,6892.0,697844.0,13042.0,0
865,4,0,4,0,0,0,8,2,0,1,2,3,3,2,0,3,1,0,1,0,572860.0,10899.0,1304858.0,11590.0,1
866,4,0,4,1,1,0,8,2,0,0,0,3,3,2,2,1,1,1,0,2,723610.0,6062.0,696672.0,11480.0,0
867,4,0,3,0,0,0,9,2,0,0,0,3,3,2,1,0,2,1,1,1,527882.0,5541.0,876705.0,12188.0,0
868,4,0,7,1,1,0,8,2,0,1,2,3,3,2,1,1,0,2,1,1,510102.0,9795.0,1019580.0,18240.0,0
869,4,0,12,0,1,0,8,2,0,1,1,3,3,2,1,1,0,0,2,1,158265.0,10996.0,1013759.0,19701.0,0
870,4,0,2,1,1,0,8,2,0,0,0,3,3,2,1,0,2,0,1,1,561593.0,10686.0,907915.0,12982.0,0
871,4,0,9,0,1,0,8,2,0,0,0,3,3,2,1,1,0,2,1,1,368837.0,9393.0,956570.0,16171.0,1
872,4,0,14,1,1,0,8,2,0,0,1,3,3,2,2,2,2,2,1,2,373011.0,7570.0,676516.0,14821.0,0
873,4,0,8,0,0,0,7,2,0,0,0,3,2,2,1,2,0,2,2,1,250497.0,9022.0,909016.0,19025.0,0
874,4,0,13,1,1,0,8,2,0,1,0,3,3,2,1,2,0,0,1,0,406702.0,11580.0,1379602.0,16078.0,0
875,4,0,9,0,1,0,8,2,0,2,2,3,1,2,0,0,2,2,1,1,340633.0,8622.0,1165396.0,15261.0,0
876,4,0,3,1,1,0,8,2,0,1,1,3,1,2,2,3,2,2,1,1,580932.0,9419.0,954974.0,15074.0,0
877,4,0,10,0,1,0,8,2,0,0,0,3,3,2,2,0,1,2,1,1,537152.0,8164.0,903556.0,8590.0,0
878,4,0,2,1,0,0,9,2,0,0,2,3,3,2,1,2,2,2,0,1,761984.0,6131.0,1042473.0,12252.0,0
879,4,0,8,0,1,0,8,2,0,0,0,3,3,2,0,0,1,1,1,1,377370.0,4381.0,977737.0,11407.0,0
880,4,0,8,1,1,0,8,2,0,0,1,3,3,2,2,1,2,2,1,2,568148.0,9696.0,651871.0,13017.0,0
881,4,0,7,0,1,0,9,2,0,0,0,3,3,2,2,1,0,2,0,1,671476.0,8131.0,985982.0,18577.0,0
882,4,0,10,1,1,0,10,2,0,0,0,1,3,2,1,3,2,2,0,1,607714.0,6893.0,1019963.0,15043.0,0
883,4,0,11,0,0,0,8,2,0,0,2,0,3,2,0,1,2,0,0,1,590304.0,11364.0,1037195.0,14769.0,1
884,4,0,7,1,1,0,8,2,0,0,1,3,3,2,2,0,2,2,2,2,184318.0,7496.0,532259.0,12493.0,0
885,4,0,5,0,1,0,8,2,0,0,2,3,3,2,0,1,2,0,1,1,553864.0,11651.0,1132918.0,13163.0,0
886,4,0,8,1,0,0,8,2,0,0,1,3,3,2,1,0,2,2,0,1,776631.0,7996.0,1093518.0,13603.0,1
887,4,0,14,0,1,0,8,2,0,0,2,3,3,2,1,1,0,2,0,2,662973.0,7266.0,656605.0,16238.0,0
888,4,0,9,1,1,0,8,2,0,0,1,3,3,2,0,0,2,0,1,0,436293.0,10979.0,1254673.0,13744.0,0
889,4,0,6,0,1,0,8,2,0,0,1,3,3,2,1,1,2,2,0,0,594776.0,7244.0,1270923.0,12162.0,0
890,4,0,12,1,1,0,9,2,0,0,2,3,3,2,1,3,2,1,1,1,474939.0,5544.0,749954.0,14303.0,1
891,4,0,13,0,1,0,8,2,0,1,1,3,3,2,1,3,2,1,1,1,404078.0,4435.0,992084.0,14156.0,0
892,4,0,7,1,1,0,8,2,0,0,0,3,3,2,2,2,2,0,1,0,398239.0,10295.0,1236492.0,13923.0,0
893,4,0,4,0,1,0,8,2,0,0,2,3,3,2,0,3,2,1,0,1,600840.0,5422.0,733472.0,12939.0,1
894,4,0,11,1,0,0,8,2,0,0,2,3,3,2,1,3,1,2,2,1,190988.0,6970.0,1108272.0,7927.0,0
895,4,0,12,0,1,0,8,2,0,0,1,3,3,2,0,1,1,0,1,1,388675.0,10366.0,1056480.0,8631.0,0
896,4,0,7,1,1,0,8,2,0,0,2,3,2,2,1,2,1,0,2,1,276452.0,11978.0,1093261.0,10243.0,0
897,4,0,14,0,1,0,8,2,0,0,0,3,3,2,1,2,0,1,1,1,348864.0,5615.0,993246.0,16441.0,0
898,4,0,7,1,1,0,10,2,0,0,1,3,3,2,1,2,1,2,2,1,248606.0,8866.0,992820.0,11253.0,1
899,4,0,5,0,1,0,8,2,0,0,1,3,3,2,1,2,0,0,1,1,540450.0,12142.0,1044723.0,16795.0,1
900,6,4,0,1,0,0,9,2,0,0,0,3,0,2,1,2,2,0,0,1,676880.0,12195.0,1102472.0,12589.0,1
901,6,4,6,0,1,0,9,2,0,0,2,3,0,2,1,2,2,0,2,2,249801.0,10789.0,492454.0,12696.0,0
902,6,4,6,1,1,0,9,2,0,0,1,3,0,2,0,2,2,2,1,2,488431.0,9180.0,491852.0,14331.0,0
903,6,4,6,0,1,0,9,2,0,0,2,3,0,2,1,3,2,1,1,1,535819.0,5489.0,835806.0,12612.0,0
904,6,4,12,1,1,0,11,2,0,0,1,3,2,2,0,0,1,0,2,2,136284.0,10926.0,717630.0,10266.0,0
905,6,4,12,0,0,0,9,2,0,0,2,3,0,2,0,2,0,0,0,2,740297.0,10508.0,614165.0,17288.0,0
906,6,4,2,1,0,0,9,2,0,1,1,3,0,2,1,1,1,1,1,0,343889.0,5261.0,1422178.0,11401.0,0
907,6,4,5,0,0,0,9,2,0,0,0,3,0,2,1,0,1,2,0,0,647454.0,6104.0,1273727.0,8383.0,0
908,6,4,9,1,1,0,9,2,0,0,1,3,0,2,1,3,1,2,0,1,776593.0,9601.0,756909.0,8364.0,1
909,6,4,11,0,0,0,9,2,0,0,1,3,0,2,2,2,1,2,0,1,637937.0,9048.0,1109275.0,8925.0,1
910,6,4,1,1,1,0,9,2,0,0,0,3,0,2,0,1,2,2,1,0,435686.0,9363.0,1404742.0,15432.0,0
911,6,4,12,0,0,0,9,2,0,0,2,3,0,2,0,2,2,2,2,1,188659.0,9831.0,1075946.0,13779.0,0
912,6,4,9,1,2,0,9,2,0,1,0,3,0,2,1,1,2,2,1,2,350128.0,8568.0,466867.0,15043.0,0
913,6,4,4,0,0,0,9,2,0,0,1,2,0,2,1,1,1,2,1,0,393057.0,9392.0,1344671.0,9476.0,0
914,6,4,14,1,1,0,9,2,0,1,1,3,0,2,0,1,2,2,1,1,413822.0,6744.0,1133280.0,14615.0,0
915,6,4,10,0,1,0,9,2,0,0,1,3,0,2,0,1,2,2,0,2,681210.0,9769.0,456726.0,13977.0,1
916,6,4,11,1,1,0,9,2,0,1,0,3,1,2,1,3,2,0,1,1,446992.0,11225.0,956323.0,15307.0,1
917,6,4,0,0,2,0,9,2,0,0,0,3,0,2,0,1,2,2,1,1,453342.0,6467.0,984608.0,12781.0,0
918,6,4,2,1,1,0,9,2,0,0,0,3,0,2,2,0,0,2,1,2,349748.0,9395.0,658510.0,18765.0,0
919,6,4,9,0,1,0,9,2,0,0,1,3,0,2,0,2,2,2,0,0,599721.0,9328.0,1274066.0,14499.0,1
920,6,4,8,1,0,0,9,2,0,0,0,3,0,2,1,3,0,2,1,1,428137.0,7599.0,856854.0,19563.0,0
921,6,4,6,0,0,0,9,2,0,0,0,3,0,2,1,0,0,2,1,1,405441.0,8441.0,1007209.0,16709.0,0
922,6,4,8,1,1,0,9,2,0,0,0,3,0,2,1,2,2,2,1,0,465472.0,9674.0,1239453.0,14915.0,0
923,6,4,2,0,0,0,9,2,0,0,1,3,0,2,2,0,2,0,0,2,702083.0,11227.0,525219.0,12901.0,0
924,6,4,11,1,0,0,10,2,0,1,0,3,0,2,2,0,2,2,2,2,141278.0,8712.0,622613.0,12548.0,0
925,6,4,9,0,0,0,9,2,0,1,0,3,0,2,0,1,2,1,2,1,246977.0,4458.0,1126614.0,12035.0,1
926,6,4,7,1,0,0,9,2,0,0,0,3,0,2,2,1,2,2,2,1,190894.0,9845.0,905355.0,12418.0,1
927,6,4,12,0,1,0,9,2,0,0,0,3,0,2,1,2,2,0,1,1,376357.0,10626.0,1041481.0,13205.0,0
928,6,4,6,1,0,0,7,2,0,0,2,3,0,2,2,1,1,2,1,0,307655.0,9447.0,1258211.0,9104.0,0
929,6,4,1,0,0,0,9,2,1,0,1,3,0,2,2,0,2,1,1,1,386450.0,6033.0,806439.0,12791.0,0
930,6,4,14,1,1,0,9,2,0,0,2,3,0,2,0,0,1,1,1,2,382097.0,5014.0,701779.0,7825.0,0
931,6,4,3,0,0,0,9,2,0,0,2,3,0,2,2,0,2,2,1,1,565390.0,9010.0,974566.0,13706.0,1
932,6,4,2,1,0,0,7,2,0,0,2,3,2,2,2,2,1,2,1,1,417954.0,7803.0,964853.0,10288.0,0
933,6,4,8,0,1,0,9,2,0,0,0,3,0,2,0,0,0,1,1,2,445204.0,3822.0,430476.0,18351.0,0
934,6,4,4,1,2,0,7,2,0,0,0,3,0,2,2,2,1,0,1,2,431987.0,11038.0,522347.0,8499.0,1
935,6,4,13,0,1,0,10,2,0,0,2,3,0,2,1,3,0,0,0,1,737564.0,11019.0,936842.0,17886.0,1
936,6,4,8,1,1,0,9,2,0,0,2,3,0,2,1,0,1,0,1,1,540710.0,11080.0,748236.0,11183.0,0
937,6,4,5,0,2,0,9,2,0,0,2,3,0,2,0,0,2,2,2,0,266431.0,8896.0,1361408.0,15339.0,0
938,6,4,1,1,1,0,9,2,0,0,2,3,0,2,2,2,0,2,1,2,348089.0,9598.0,640868.0,15921.0,1
939,6,4,1,0,0,0,9,2,0,0,1,3,0,2,1,0,0,0,1,2,488293.0,11278.0,507909.0,18041.0,1
940,6,4,2,1,1,0,10,2,0,0,0,2,0,2,1,2,2,2,2,1,232424.0,9068.0,1090857.0,13508.0,0
941,6,4,4,0,1,0,10,2,0,0,0,3,0,2,0,2,2,2,1,2,504182.0,6802.0,513927.0,13048.0,0
942,6,4,0,1,1,0,9,2,0,0,2,3,1,2,2,1,2,1,2,1,240139.0,4686.0,867724.0,12650.0,0
943,6,4,12,0,0,0,9,2,0,0,1,3,0,2,1,0,2,2,1,1,536293.0,9794.0,897928.0,12296.0,1
944,6,4,10,1,1,0,9,2,0,0,2,3,0,2,1,0,2,0,2,1,191713.0,10874.0,809500.0,14703.0,1
945,6,4,13,0,1,0,9,2,0,0,0,3,0,2,0,3,0,1,1,0,367344.0,4335.0,1371082.0,19669.0,0
946,6,4,11,1,0,0,9,2,0,0,0,3,0,2,2,3,2,2,0,1,773155.0,8405.0,945583.0,13901.0,0
947,6,4,8,0,2,0,9,2,0,0,0,3,0,2,2,3,2,2,1,0,363662.0,6889.0,1235850.0,12907.0,0
948,6,4,4,1,1,0,9,2,0,0,2,3,1,2,0,1,2,2,0,1,676236.0,7722.0,1126373.0,12875.0,0
949,6,4,10,0,1,0,9,2,0,0,0,3,0,2,1,2,2,2,1,0,321397.0,8587.0,1278823.0,12185.0,0
950,6,4,4,1,1,0,9,2,0,0,1,2,0,2,0,0,2,2,0,1,766599.0,8356.0,1155278.0,12336.0,1
951,6,4,14,0,2,0,10,2,0,0,1,2,0,2,2,3,2,0,1,1,427060.0,11214.0,968009.0,12351.0,0
952,6,4,9,1,2,0,9,2,0,0,0,3,0,2,2,0,1,0,0,1,730574.0,12099.0,796270.0,11056.0,0
953,6,4,2,0,1,0,9,2,0,0,0,1,0,2,1,0,2,1,1,2,500313.0,4886.0,534389.0,12942.0,0
954,6,4,14,1,1,0,10,2,0,0,2,3,0,2,0,0,2,2,1,1,568989.0,8259.0,1043463.0,13619.0,0
955,6,4,2,0,1,0,9,2,0,0,1,3,0,2,1,3,2,0,1,1,564042.0,11816.0,1023301.0,12584.0,0
956,6,4,9,1,1,0,9,2,0,0,2,1,0,2,2,3,2,0,0,2,641904.0,9960.0,664747.0,13537.0,0
957,6,4,14,0,0,0,9,2,0,1,2,3,2,2,0,1,0,2,1,1,416738.0,7676.0,1126957.0,19976.0,0
958,6,4,10,1,1,0,9,2,0,0,2,3,1,2,0,1,2,2,1,1,533263.0,9351.0,1122497.0,13668.0,0
959,6,4,11,0,1,0,9,2,0,0,2,3,0,2,1,2,2,2,1,2,352110.0,8212.0,429849.0,14113.0,1
960,6,4,5,1,1,0,9,2,0,0,0,3,2,2,1,0,2,0,1,2,394342.0,10450.0,467581.0,12407.0,1
961,6,4,13,0,0,0,9,2,0,0,0,3,0,2,0,2,2,1,0,1,664089.0,5152.0,1007694.0,14051.0,0
962,6,4,14,1,1,0,9,2,0,0,1,3,0,2,2,3,2,1,1,1,535010.0,4314.0,1111603.0,13969.0,1
963,6,4,1,0,0,0,9,2,0,2,2,3,0,2,0,3,0,2,1,2,457135.0,9597.0,625079.0,19632.0,0
964,6,4,7,1,2,0,6,2,0,0,1,3,0,2,0,1,1,2,1,1,412968.0,8843.0,1124905.0,11011.0,0
965,6,4,8,0,2,0,9,2,0,0,1,3,0,2,1,3,1,2,1,2,533102.0,7882.0,616728.0,11087.0,0
966,6,4,9,1,1,0,9,2,0,0,1,3,0,2,0,0,2,0,1,2,370354.0,12406.0,498726.0,11776.0,0
967,6,4,1,0,0,0,9,2,0,0,1,3,0,2,0,3,1,2,1,2,450954.0,8987.0,628840.0,11626.0,0
968,6,4,6,1,1,0,9,2,0,1,0,3,0,2,0,2,0,1,1,0,317519.0,5687.0,1332933.0,18877.0,0
969,6,4,11,0,1,0,9,2,0,0,0,3,0,2,1,1,0,2,0,1,746081.0,8372.0,1076163.0,19153.0,0
970,6,4,4,1,1,0,9,2,0,0,2,3,0,2,1,3,1,2,0,0,726685.0,8741.0,1254275.0,11183.0,1
971,6,4,8,0,1,0,9,2,0,1,0,3,0,2,1,0,1,2,2,2,303777.0,8523.0,573102.0,8595.0,0
972,6,4,10,1,2,0,9,2,0,0,1,3,0,2,2,3,1,0,0,2,588796.0,9979.0,448974.0,10752.0,0
973,6,4,8,0,0,0,9,2,0,0,1,3,0,2,2,3,2,0,0,1,782814.0,9929.0,1149641.0,13712.0,0
974,6,4,3,1,1,0,9,2,0,1,0,3,0,2,2,2,2,0,2,1,206479.0,10813.0,973582.0,12611.0,0
975,6,4,10,0,1,0,10,2,0,0,2,3,0,2,2,3,2,0,1,1,329900.0,11350.0,736266.0,14045.0,0
976,6,4,12,1,1,0,9,2,0,0,0,1,0,2,1,3,1,1,1,2,446647.0,4119.0,594787.0,9991.0,0
977,6,4,10,0,1,0,10,2,0,0,0,3,0,2,2,3,2,0,1,0,419428.0,11398.0,1210426.0,14093.0,0
978,6,4,8,1,1,0,9,2,0,1,1,3,0,2,2,0,2,0,1,2,565520.0,10213.0,719852.0,15374.0,0
979,6,4,11,0,1,0,9,2,0,0,1,3,0,2,2,2,2,2,2,0,107941.0,8088.0,1253003.0,13981.0,1
980,6,4,12,1,1,0,9,2,0,0,1,2,0,2,1,1,1,2,1,0,344622.0,9650.0,1220398.0,10009.0,1
981,6,4,3,0,1,0,9,2,0,1,2,2,0,2,1,0,2,0,0,2,797906.0,11346.0,574096.0,14078.0,0
982,6,4,14,1,1,0,9,2,0,0,0,2,0,2,1,1,1,1,1,2,368394.0,5178.0,719507.0,7658.0,0
983,6,4,6,0,0,0,9,2,0,0,0,2,1,2,1,2,2,1,2,0,236615.0,6088.0,1323105.0,12620.0,1
984,6,4,13,1,1,0,9,2,0,0,1,2,0,2,0,1,1,0,1,2,409028.0,10037.0,596241.0,10697.0,0
985,6,4,5,0,1,0,9,2,0,0,0,2,0,2,1,3,0,2,2,1,219666.0,9510.0,853061.0,15894.0,1
986,6,4,4,1,1,0,9,2,0,0,1,2,0,2,1,2,2,0,1,1,361906.0,10955.0,1100630.0,15200.0,1
987,6,4,4,0,1,0,9,2,0,0,2,2,0,2,2,3,1,2,0,2,724905.0,8418.0,503495.0,9244.0,0
988,6,4,0,1,1,0,9,2,0,0,1,2,0,2,1,2,1,2,2,0,148617.0,8893.0,1303122.0,10864.0,1
989,6,4,13,0,1,0,9,2,0,0,2,2,0,2,1,3,2,1,0,1,591841.0,5530.0,769738.0,14217.0,0
990,6,4,11,1,1,0,11,2,0,1,1,2,0,2,0,3,0,0,1,0,391249.0,11197.0,1378095.0,17787.0,0
991,6,4,5,0,0,0,10,2,0,1,0,2,0,2,2,2,2,0,2,1,243198.0,12511.0,752039.0,13175.0,0
992,6,4,6,1,1,0,9,2,0,0,2,2,0,2,0,0,0,1,2,1,267181.0,5317.0,1130270.0,19828.0,0
993,6,4,1,0,1,0,9,2,0,0,0,2,0,2,2,1,1,2,0,0,789271.0,8531.0,1247195.0,11339.0,1
